,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit
7840,1,33,0,2,2,2,4,0,19,2,3,5141.0
7841,1,44,1,3,2,1,0,0,31,2,3,3977.0
7842,1,52,1,2,5,2,0,0,36,2,1,2507.0
7843,1,46,0,3,6,3,4,0,36,3,1,7199.0
7844,1,41,1,2,2,1,2,0,37,2,1,3786.0
7845,1,50,0,2,3,1,4,3,37,3,2,13384.0
7846,0,39,1,2,3,2,0,0,33,3,4,1726.0
7847,1,42,0,1,0,1,4,0,35,1,3,2873.0
7848,1,33,0,2,1,2,4,0,26,3,2,1438.3
7849,0,44,0,2,0,2,4,0,34,3,3,1751.0
7850,1,42,0,5,2,1,1,0,36,1,1,7434.0
7851,1,52,0,3,6,2,4,0,41,3,2,1438.3
7852,1,59,0,2,4,2,4,0,54,1,3,1438.3
7853,1,45,0,3,6,0,1,0,26,1,2,2032.0
7854,1,61,1,0,2,1,5,0,36,3,3,6959.0
7855,0,43,0,4,3,0,4,0,32,3,2,8203.0
7856,0,59,1,1,0,2,0,0,47,4,2,4789.0
7857,0,46,1,4,2,2,1,0,28,2,4,2979.0
7858,0,40,0,3,2,2,4,0,31,3,2,2391.0
7859,1,63,0,0,5,2,4,0,56,2,2,7264.0
7860,1,45,0,3,2,2,5,0,36,2,2,4348.0
7861,1,49,0,4,2,1,4,0,43,2,2,3002.0
7862,1,42,1,5,3,1,2,0,32,2,2,4162.0
7863,1,46,0,1,6,3,4,0,34,3,1,2762.0
7864,0,42,0,1,3,1,1,0,36,3,2,2705.0
7865,1,53,1,3,5,1,0,0,36,2,0,3742.0
7866,1,60,0,1,0,1,4,0,36,2,2,1671.0
7867,1,55,0,3,0,0,4,0,46,3,3,3282.0
7868,1,50,0,2,4,2,4,0,45,3,2,1529.0
7869,1,34,0,2,4,2,4,0,29,3,3,2509.0
7870,0,54,0,1,6,1,1,0,49,3,6,2471.0
7871,1,42,0,3,2,3,5,0,32,3,2,9749.0
7872,1,48,0,3,3,3,4,0,37,2,3,1438.3
7873,1,46,1,3,3,1,0,0,35,2,3,4916.0
7874,1,47,0,5,5,1,4,0,36,6,1,2291.0
7875,1,42,0,3,2,2,1,0,34,2,1,1528.0
7876,1,52,0,3,3,1,5,0,36,2,2,8279.0
7877,1,45,1,2,4,1,2,0,36,2,2,5945.0
7878,1,44,0,3,2,1,4,0,40,2,1,1438.3
7879,0,54,0,3,6,2,4,0,36,3,3,1857.0
7880,1,42,1,2,5,1,2,0,30,2,3,3086.0
7881,1,54,0,3,2,1,4,0,49,1,2,2598.0
7882,1,38,0,1,3,1,1,0,19,1,2,5559.0
7883,1,51,1,1,2,2,3,0,39,1,3,7562.0
7884,1,41,0,3,3,1,4,0,15,1,2,4662.0
7885,1,52,0,2,2,2,4,0,38,2,3,2904.0
7886,1,42,0,4,6,1,4,0,36,1,1,2676.0
7887,1,46,0,4,2,1,5,0,32,1,1,5798.0
7888,1,46,0,2,6,2,4,0,41,3,3,2665.0
7889,1,55,0,1,3,2,1,0,47,3,1,2343.0
7890,1,29,0,1,6,2,4,0,36,1,2,2763.0
7891,1,62,0,0,2,2,5,0,45,2,3,10503.0
7892,1,47,0,2,0,1,4,0,36,3,3,2780.0
7893,0,47,0,2,2,1,4,0,34,2,2,2234.0
7894,0,35,0,1,2,2,4,0,30,2,2,1649.0
7895,0,42,0,4,5,1,5,0,36,2,3,5557.0
7896,1,48,0,2,5,1,5,0,35,3,3,6074.0
7897,0,40,0,3,1,1,4,0,21,2,2,1728.0
7898,1,46,0,3,2,1,5,0,40,1,1,3044.0
7899,1,41,0,1,2,2,1,0,28,3,1,8482.0
7900,0,35,0,3,6,2,5,0,29,2,3,1438.3
7901,0,52,1,1,3,2,3,0,44,3,2,3770.0
7902,0,56,0,2,6,2,1,0,37,2,3,2963.0
7903,0,48,0,2,2,2,5,0,37,2,3,11750.0
7904,1,41,0,3,2,1,4,0,36,2,3,1593.0
7905,1,38,1,3,2,2,1,0,20,3,3,10486.0
7906,0,48,0,2,2,2,4,0,41,2,3,2168.0
7907,1,38,0,2,5,2,5,0,28,3,3,5666.0
7908,1,53,1,4,4,1,3,0,34,2,3,13679.0
7909,1,45,0,3,1,1,4,0,36,2,2,2143.0
7910,1,57,0,0,0,1,4,0,47,3,1,4945.0
7911,1,54,0,4,3,2,4,0,36,3,0,1921.0
7912,1,45,0,4,2,2,4,0,33,1,3,3001.0
7913,1,38,0,3,2,2,1,0,36,1,1,2132.0
7914,0,45,0,4,1,1,4,0,36,3,3,1663.0
7915,0,32,0,0,6,0,4,0,36,3,3,1732.0
7916,1,46,0,4,2,2,1,0,36,3,1,2652.0
7917,1,41,1,4,0,1,3,0,22,2,3,5037.0
7918,1,51,0,1,6,2,5,0,45,2,3,6519.0
7919,1,60,0,1,6,2,4,0,36,1,3,2347.0
7920,1,31,0,1,0,0,4,0,21,2,3,2061.0
7921,0,44,1,3,6,2,1,0,38,2,2,1643.0
7922,1,49,0,1,0,1,5,0,36,3,2,5039.0
7923,1,53,0,3,6,2,4,0,42,1,3,2915.0
7924,1,33,0,1,2,1,4,0,20,2,2,1507.0
7925,1,46,0,1,3,1,4,0,36,3,3,3073.0
7926,1,43,0,3,2,1,5,0,32,3,3,8314.0
7927,1,42,0,3,3,3,5,0,34,3,1,2798.0
7928,1,40,1,4,6,2,2,0,26,2,3,20929.0
7929,1,46,1,2,2,1,0,0,34,3,3,1754.0
7930,1,52,0,2,3,2,4,0,45,1,1,4209.0
7931,1,45,1,3,0,0,1,0,37,3,2,2449.0
7932,0,39,1,3,0,1,3,0,30,3,3,4618.0
7933,1,41,0,2,0,1,4,0,36,1,2,1654.0
7934,1,49,0,4,5,2,4,0,36,3,3,1544.0
7935,1,60,1,1,5,2,2,0,54,2,1,3618.0
7936,1,37,1,3,3,2,3,0,24,2,3,3437.0
7937,1,50,1,2,2,2,3,0,46,3,2,5965.0
7938,1,46,0,2,1,1,4,0,33,3,1,2644.0
7939,1,59,0,1,0,1,1,0,49,2,1,3481.0
7940,1,49,0,5,2,3,4,0,36,3,2,3272.0
7941,1,35,0,0,2,1,4,0,36,2,2,3019.0
7942,1,52,0,3,5,2,4,0,41,1,2,1801.0
7943,0,27,0,0,3,2,4,0,18,1,4,1438.3
7944,1,41,0,1,5,1,4,0,31,2,2,2909.0
7945,1,45,0,4,4,2,1,0,36,3,3,4688.0
7946,1,37,0,2,0,2,4,0,26,1,2,1438.3
7947,1,47,0,2,6,1,4,0,42,3,3,1438.3
7948,0,41,0,4,2,1,4,0,36,2,2,1655.0
7949,1,47,0,4,2,0,1,0,30,1,1,1438.3
7950,1,41,0,3,3,2,5,0,32,1,1,4745.0
7951,1,51,0,2,3,0,4,0,36,1,1,1438.3
7952,1,53,0,2,3,1,1,0,37,4,3,5182.0
7953,0,46,0,3,2,2,4,0,37,2,4,1438.3
7954,1,43,0,2,2,1,1,0,36,3,2,4287.0
7955,0,54,0,2,6,1,5,0,49,4,3,1812.0
7956,1,53,0,3,0,1,1,0,46,1,1,2304.0
7957,1,51,0,0,1,1,5,0,46,3,3,13623.0
7958,1,50,0,2,2,2,4,0,44,1,1,2765.0
7959,1,54,1,5,6,1,0,0,42,1,3,3731.0
7960,1,46,0,3,0,2,4,0,41,3,2,2485.0
7961,1,50,0,4,0,2,4,0,36,3,1,2446.0
7962,0,44,0,4,6,1,4,0,28,2,3,2020.0
7963,1,48,0,3,2,2,4,0,42,2,1,2214.0
7964,1,45,0,3,6,0,4,0,34,2,1,1811.0
7965,1,56,0,2,0,2,4,0,43,3,1,5254.0
7966,0,36,0,2,4,2,4,0,26,2,3,1821.0
7967,1,44,0,4,3,2,4,0,36,3,3,3024.0
7968,1,50,0,3,6,2,4,0,36,3,3,1930.0
7969,1,54,0,2,3,2,4,0,48,3,2,1517.0
7970,0,39,0,1,3,1,4,0,25,2,1,2024.0
7971,0,53,1,5,5,1,0,0,38,2,2,19138.0
7972,1,56,1,1,2,2,3,0,51,3,1,16835.0
7973,0,60,0,0,3,1,5,0,55,1,3,5549.0
7974,0,42,0,3,3,2,4,0,36,3,3,2145.0
7975,1,43,1,3,5,1,3,0,36,3,2,4654.0
7976,0,44,1,3,2,1,2,0,36,3,3,9114.0
7977,1,33,0,1,2,2,1,0,18,2,3,3043.0
7978,1,53,0,2,2,1,1,0,45,2,2,4621.0
7979,1,44,1,4,2,2,2,0,28,2,1,2758.0
7980,1,54,0,0,2,1,4,0,36,2,3,1740.0
7981,1,34,0,4,1,1,5,0,36,2,2,7744.0
7982,1,50,0,2,4,1,4,0,36,2,2,3350.0
7983,1,40,1,5,3,2,0,0,31,1,3,34516.0
7984,1,47,0,1,3,2,5,0,36,1,3,2874.0
7985,1,40,0,3,1,2,5,0,27,1,2,2896.0
7986,1,41,0,3,2,0,1,0,28,1,3,9294.0
7987,1,47,1,2,3,1,2,0,39,2,2,9389.0
7988,1,44,1,3,0,1,1,0,30,3,3,9317.0
7989,1,34,1,1,0,3,1,0,20,1,3,7452.0
7990,0,39,0,3,3,3,4,0,36,3,2,1817.0
7991,1,58,1,3,3,2,3,0,51,2,1,10021.0
7992,1,42,0,3,2,2,4,0,36,2,1,2344.0
7993,1,48,0,2,5,2,1,0,34,3,1,3072.0
7994,1,38,0,3,6,2,4,0,36,3,1,1946.0
7995,0,52,0,1,2,1,4,0,42,5,3,1471.0
7996,0,42,0,2,2,1,4,0,36,3,3,1438.3
7997,0,43,0,4,0,1,4,0,28,2,4,1484.0
7998,0,37,0,3,4,1,1,0,36,2,5,3233.0
7999,1,55,0,2,2,2,4,0,43,3,1,1745.0
8000,1,59,0,1,5,0,5,0,53,3,1,3709.0
8001,1,53,0,2,0,1,4,0,43,1,3,2160.0
8002,1,41,1,5,6,2,3,0,36,2,3,1438.3
8003,1,55,0,4,2,2,4,0,44,2,1,2638.0
8004,1,56,1,2,0,1,3,0,50,1,3,10214.0
8005,1,52,0,3,5,2,4,0,36,1,3,3240.0
8006,1,58,0,5,6,1,1,0,47,3,3,2038.0
8007,1,49,1,1,6,1,1,0,36,2,1,1438.3
8008,0,53,0,3,2,2,4,0,34,3,5,1438.3
8009,1,56,1,3,3,0,3,0,52,3,1,8111.0
8010,1,60,0,0,1,1,5,0,41,3,1,10730.0
8011,0,46,0,3,5,1,5,0,36,3,1,2872.0
8012,0,49,0,4,5,1,4,0,31,3,2,1567.0
8013,0,43,1,3,0,0,3,0,32,3,2,7278.0
8014,1,45,0,2,0,3,4,0,29,2,3,1438.3
8015,1,34,0,1,0,2,5,0,20,2,2,3190.0
8016,0,36,0,1,5,3,4,0,36,3,2,1470.0
8017,1,45,1,2,2,1,3,0,36,4,1,3081.0
8018,0,43,0,2,0,1,5,0,36,2,6,3793.0
8019,1,54,0,2,2,1,4,0,44,2,3,3034.0
8020,1,37,0,2,3,1,5,0,27,1,2,5245.0
8021,1,49,0,1,1,2,4,0,40,2,3,2960.0
8022,0,54,0,4,2,3,1,0,38,2,1,1779.0
8023,1,43,0,4,2,1,4,0,34,3,1,1620.0
8024,1,49,1,3,3,2,0,0,43,2,1,21680.0
8025,0,47,0,3,5,2,5,0,36,3,4,2952.0
8026,0,53,0,2,3,1,4,0,36,3,2,3918.0
8027,1,52,1,1,5,2,0,0,41,1,3,12764.0
8028,1,29,0,1,2,1,4,0,36,2,0,1438.3
8029,1,50,0,3,2,3,4,0,39,1,3,3287.0
8030,1,44,0,5,6,2,1,0,36,1,2,3891.0
8031,0,49,0,4,3,3,1,0,43,3,3,4048.0
8032,1,51,1,2,5,1,2,0,40,1,1,3559.0
8033,1,47,1,3,3,2,2,0,39,1,1,2843.0
8034,1,58,0,2,2,2,4,0,47,1,2,2127.0
8035,1,39,0,2,6,2,4,0,32,1,2,4325.0
8036,0,42,0,4,0,1,1,0,34,3,2,1695.0
8037,1,48,0,3,3,2,4,0,32,2,3,2648.0
8038,1,61,0,2,2,2,4,0,45,2,3,2602.0
8039,1,39,0,4,2,2,5,0,23,3,2,1811.0
8040,1,56,1,3,2,2,2,0,46,2,2,1891.0
8041,0,46,0,4,2,2,4,0,36,3,3,2881.0
8042,1,42,0,4,0,2,1,0,28,2,2,2827.0
8043,1,48,0,3,5,1,4,0,38,3,2,4095.0
8044,0,34,0,2,2,2,4,0,36,2,3,1666.0
8045,1,42,0,1,2,1,4,0,36,3,2,1438.3
8046,1,54,0,2,3,2,1,0,42,2,2,2205.0
8047,1,41,0,3,2,1,4,0,29,1,2,2890.0
8048,1,50,0,1,2,3,5,0,36,1,3,10417.0
8049,1,57,0,2,5,1,5,0,43,1,2,2363.0
8050,0,48,0,2,1,2,5,0,36,2,3,3137.0
8051,0,51,0,4,2,2,4,0,44,3,3,1483.0
8052,1,35,0,0,6,1,4,0,22,2,3,3009.0
8053,1,45,0,1,6,1,4,0,36,2,1,5087.0
8054,1,46,0,4,6,1,1,0,36,3,1,1925.0
8055,1,56,1,3,2,1,0,0,46,1,2,7234.0
8056,1,57,0,3,0,2,4,0,42,1,2,2063.0
8057,1,58,0,0,2,2,1,0,39,3,2,5530.0
8058,1,58,0,1,6,2,4,0,48,3,1,3819.0
8059,1,59,0,0,0,2,4,0,55,2,3,2645.0
8060,1,51,0,1,3,2,5,0,39,3,2,5448.0
8061,1,56,0,2,5,2,4,0,42,2,2,3495.0
8062,1,50,1,2,6,2,2,0,36,1,1,8074.0
8063,0,44,0,3,3,1,5,0,36,3,4,7772.0
8064,1,42,0,2,3,1,4,0,30,1,1,3124.0
8065,0,56,1,1,2,1,3,0,50,6,3,8688.0
8066,1,49,0,3,6,1,4,1,30,3,2,15987.0
8067,0,47,0,2,2,2,4,1,37,2,1,15109.0
8068,1,42,1,3,2,1,2,0,36,2,3,4953.0
8069,1,50,1,3,5,2,0,0,38,3,3,22304.0
8070,1,27,0,1,0,1,4,0,20,3,3,1893.0
8071,1,38,1,1,3,2,1,0,30,2,1,2232.0
8072,1,52,0,1,4,2,1,0,48,5,3,1766.0
8073,1,59,1,0,3,2,4,0,44,1,1,3790.0
8074,1,33,1,3,3,1,1,0,23,2,3,6392.0
8075,0,51,0,0,3,1,5,0,42,4,4,9989.0
8076,0,56,0,1,0,1,5,0,44,4,4,1438.3
8077,1,48,0,1,1,1,4,0,43,3,1,2559.0
8078,1,53,1,3,2,2,3,3,39,2,3,34516.0
8079,1,41,0,1,2,2,4,0,32,2,1,1438.3
8080,1,50,0,3,5,1,4,0,36,2,3,2473.0
8081,1,34,0,4,2,2,1,0,28,3,1,4022.0
8082,1,59,0,1,2,2,1,0,36,2,3,3510.0
8083,0,57,0,3,3,2,4,0,36,3,3,2347.0
8084,0,56,0,3,6,2,4,0,39,3,4,1632.0
8085,0,49,0,3,5,1,4,0,36,2,4,1522.0
8086,1,44,0,3,3,2,4,0,25,1,1,2085.0
8087,1,60,0,1,1,2,5,0,47,1,1,3803.0
8088,0,47,0,3,2,3,4,0,38,2,3,3165.0
8089,1,60,0,1,6,2,4,0,46,3,2,4628.0
8090,1,52,0,1,3,1,4,0,36,2,2,2253.0
8091,0,49,0,3,5,2,1,0,38,2,3,2655.0
8092,1,54,1,0,3,2,3,0,45,3,2,20882.0
8093,1,41,1,2,0,1,3,0,31,1,3,3306.0
8094,1,45,0,3,3,0,4,0,37,1,2,2052.0
8095,1,42,1,3,2,1,3,0,26,2,3,8480.0
8096,1,53,0,2,0,3,4,0,37,3,2,2081.0
8097,1,53,0,1,2,1,5,0,42,1,3,4637.0
8098,1,53,1,3,5,1,2,0,42,5,1,1438.3
8099,1,38,0,2,0,1,4,0,33,3,2,3420.0
8100,1,26,0,0,2,2,4,0,19,1,2,3416.0
8101,1,46,1,4,2,1,3,0,36,1,1,2171.0
8102,1,57,0,3,2,3,1,0,46,2,2,2791.0
8103,1,32,0,0,6,2,4,0,17,2,1,4445.0
8104,1,43,0,3,2,1,4,0,38,2,2,1530.0
8105,1,48,0,3,3,3,4,0,36,1,1,1438.3
8106,1,52,0,4,3,2,4,0,44,1,3,5721.0
8107,1,38,0,2,0,1,5,0,29,1,0,3809.0
8108,1,48,0,3,3,2,4,0,40,3,3,3520.0
8109,0,41,0,2,1,1,1,0,33,3,3,1604.0
8110,0,54,0,1,2,1,1,0,46,4,3,1632.0
8111,1,46,1,5,0,1,1,0,41,3,2,3914.0
8112,1,36,0,3,2,1,4,0,27,2,3,2328.0
8113,1,41,1,4,6,1,0,0,34,3,3,34516.0
8114,1,45,0,5,6,2,4,0,36,2,3,3883.0
8115,0,46,0,4,6,1,1,0,39,3,3,1438.3
8116,1,51,0,3,3,2,4,0,41,4,3,3229.0
8117,1,44,0,2,2,3,4,0,32,1,3,3080.0
8118,1,38,0,2,0,2,4,0,33,1,2,2569.0
8119,1,50,0,1,3,2,4,0,36,1,3,4517.0
8120,0,46,0,4,1,2,4,0,36,2,3,2292.0
8121,1,52,0,3,5,2,4,0,42,3,3,2510.0
8122,0,40,1,3,3,3,4,0,33,3,4,2420.0
8123,0,38,0,2,3,2,4,0,16,1,2,2703.0
8124,1,44,0,3,1,1,4,0,36,3,1,3047.0
8125,0,54,1,1,6,2,3,0,47,6,5,7570.0
8126,1,34,0,3,6,1,4,0,27,2,1,5795.0
8127,1,46,0,2,0,1,1,0,34,1,3,1441.0
8128,1,50,0,3,2,1,4,0,36,3,2,2999.0
8129,1,38,1,2,3,2,2,0,32,1,2,1438.3
8130,1,44,0,2,3,1,1,0,28,3,3,1438.3
8131,0,51,0,3,0,1,1,0,36,3,3,4762.0
8132,1,40,1,3,0,3,1,0,30,2,2,4802.0
8133,1,51,0,4,6,1,4,0,39,3,1,2268.0
8134,1,51,0,1,6,1,1,0,36,1,1,1438.3
8135,1,56,0,2,2,1,5,0,44,1,2,8204.0
8136,1,39,0,4,6,1,5,0,21,3,2,1827.0
8137,1,47,0,3,1,3,5,0,38,3,2,4072.0
8138,1,31,0,1,3,0,4,0,25,1,3,1984.0
8139,1,48,1,2,1,2,2,0,43,1,1,8086.0
8140,1,51,0,2,6,2,4,0,36,2,2,1588.0
8141,1,47,1,2,3,2,1,0,27,3,2,1536.0
8142,1,35,0,1,3,3,5,0,36,3,2,4460.0
8143,1,46,0,5,3,2,5,0,38,2,3,11287.0
8144,0,48,1,3,0,1,3,0,41,3,3,3430.0
8145,1,51,0,3,3,2,4,0,38,3,2,1759.0
8146,0,41,1,3,1,2,0,0,28,2,3,6314.0
8147,1,57,0,3,5,2,5,0,48,1,2,7176.0
8148,0,58,0,2,6,0,1,0,47,4,3,2295.0
8149,0,43,1,5,2,1,2,0,38,3,5,1438.3
8150,1,48,0,4,5,1,4,0,29,3,2,1843.0
8151,1,49,1,3,0,0,1,0,31,3,1,2181.0
8152,0,47,1,2,3,2,3,0,36,3,5,4754.0
8153,1,43,1,0,3,2,3,0,36,2,2,11247.0
8154,1,55,1,2,2,2,0,0,47,3,1,16258.0
8155,1,49,1,3,2,1,0,0,37,1,1,34516.0
8156,1,43,1,1,3,1,2,0,36,2,3,4255.0
8157,1,48,0,4,0,2,4,0,42,3,2,1438.3
8158,1,57,0,3,3,2,4,0,53,3,2,3029.0
8159,1,56,0,4,2,2,5,0,45,2,3,9091.0
8160,1,50,1,2,5,2,2,0,44,2,1,3318.0
8161,0,44,0,2,2,2,4,0,39,3,3,1791.0
8162,1,43,0,3,2,2,4,0,35,3,2,1620.0
8163,1,58,0,1,0,2,4,0,46,5,1,1552.0
8164,1,53,0,1,3,1,4,0,41,2,3,3472.0
8165,1,48,0,4,2,1,4,3,36,2,3,10973.0
8166,1,50,1,2,6,3,0,0,32,3,1,25645.0
8167,0,59,0,1,2,2,4,0,51,4,4,4257.0
8168,1,42,0,1,2,1,4,0,29,3,3,3422.0
8169,1,45,0,1,2,2,4,0,35,1,3,4977.0
8170,1,33,0,3,6,1,1,0,22,3,2,1438.3
8171,1,39,0,0,2,0,4,0,32,2,1,1438.3
8172,1,40,0,1,6,1,5,0,26,3,1,3369.0
8173,1,47,0,3,6,2,5,0,40,3,0,7114.0
8174,1,38,1,1,6,2,3,0,29,2,3,10972.0
8175,1,45,0,3,1,1,1,0,32,1,1,1438.3
8176,1,48,0,5,5,2,1,0,38,2,3,2446.0
8177,0,45,1,5,0,1,2,0,39,3,3,3439.0
8178,1,56,0,3,4,2,1,0,36,1,1,3005.0
8179,1,50,0,5,2,1,4,0,30,3,2,2033.0
8180,1,53,0,4,2,3,4,0,39,3,2,2415.0
8181,0,40,1,4,6,0,2,0,27,2,3,5051.0
8182,1,49,1,4,3,1,5,0,32,1,3,3519.0
8183,1,26,1,0,6,3,4,3,13,1,1,10254.0
8184,1,48,0,3,6,2,4,0,36,1,3,1853.0
8185,1,51,1,1,3,2,2,3,43,3,2,28673.0
8186,0,44,0,1,3,2,4,0,36,3,3,1895.0
8187,1,56,0,2,3,1,4,0,43,2,2,2041.0
8188,1,46,0,2,2,2,4,0,34,2,1,1438.3
8189,1,54,0,1,3,2,4,0,36,3,2,1572.0
8190,1,48,0,4,3,1,5,0,38,3,1,3187.0
8191,1,59,0,1,3,2,5,0,52,1,1,7427.0
8192,1,50,0,4,3,2,4,0,42,1,2,1460.0
8193,1,52,1,3,2,2,3,0,47,3,3,25410.0
8194,1,56,0,0,0,1,4,0,38,1,2,2143.0
8195,1,42,1,3,5,2,1,0,35,3,3,8566.0
8196,1,43,1,3,5,2,2,0,30,2,0,1438.3
8197,1,59,0,0,0,2,4,0,40,3,3,3297.0
8198,1,39,0,2,3,1,4,0,36,3,1,2816.0
8199,0,53,0,4,2,1,5,0,49,5,4,10533.0
8200,0,53,0,1,2,2,4,0,48,6,3,2370.0
8201,0,35,0,3,2,2,4,0,31,3,4,1678.0
8202,0,36,0,1,2,1,4,0,29,2,3,1493.0
8203,1,51,0,4,6,1,4,0,32,2,3,2350.0
8204,0,50,0,4,3,1,4,0,36,3,5,2690.0
8205,1,42,0,3,0,1,5,0,27,1,1,7226.0
8206,1,54,0,3,3,1,4,0,36,1,1,3173.0
8207,1,43,0,2,2,1,4,0,32,3,1,2890.0
8208,0,46,0,3,3,3,4,0,41,3,4,3313.0
8209,1,40,0,4,2,2,1,0,27,2,2,2625.0
8210,1,44,0,2,6,1,1,0,36,1,1,1834.0
8211,1,43,0,2,2,2,4,0,36,2,2,3226.0
8212,1,56,1,4,6,1,2,0,47,1,3,3426.0
8213,1,49,0,3,2,1,4,0,43,3,2,2174.0
8214,1,60,0,1,6,2,1,0,36,3,1,3959.0
8215,1,49,0,1,3,1,4,0,42,3,1,2215.0
8216,1,47,0,3,5,3,4,0,29,2,3,2814.0
8217,1,56,1,3,6,2,2,0,51,2,2,6941.0
8218,1,44,0,3,0,2,5,0,40,1,3,3269.0
8219,1,42,0,2,3,2,4,0,23,2,3,3172.0
8220,0,54,0,3,3,1,4,0,38,2,4,2452.0
8221,1,36,0,2,5,1,4,0,30,1,2,5070.0
8222,1,56,1,2,2,2,1,0,51,3,1,1466.0
8223,1,52,0,2,2,1,4,0,37,3,3,2427.0
8224,1,59,1,2,2,2,0,0,48,3,3,17999.0
8225,1,44,0,1,3,1,1,0,31,2,3,4553.0
8226,1,55,0,1,4,1,5,0,42,3,3,2953.0
8227,0,39,0,2,6,3,1,0,28,2,3,4363.0
8228,1,57,0,1,2,1,4,0,45,3,2,1894.0
8229,1,48,0,3,3,1,4,0,40,2,1,2097.0
8230,1,47,1,4,3,0,2,0,36,1,1,1983.0
8231,1,50,0,1,6,3,4,0,42,1,2,2210.0
8232,1,52,1,2,0,1,2,0,36,1,3,7879.0
8233,1,46,0,3,3,1,1,0,34,3,2,3336.0
8234,1,34,0,2,4,1,4,0,27,3,3,1726.0
8235,1,45,0,3,1,2,4,0,27,6,3,2917.0
8236,0,39,0,3,5,1,5,0,30,3,4,3023.0
8237,1,49,1,2,1,1,1,0,31,2,2,1915.0
8238,1,43,1,3,2,3,1,0,36,3,3,4878.0
8239,1,41,0,3,0,1,4,0,35,1,2,2066.0
8240,1,53,0,1,3,1,1,0,39,3,3,2164.0
8241,1,42,0,5,2,3,4,0,37,3,2,6250.0
8242,1,43,0,3,3,1,4,0,24,2,1,1484.0
8243,1,45,1,2,0,3,1,0,36,1,1,4718.0
8244,1,44,0,2,5,1,4,0,28,2,0,2275.0
8245,1,44,0,4,3,2,4,0,40,1,2,1438.3
8246,1,51,0,2,2,1,4,0,43,3,3,3683.0
8247,1,38,0,1,3,0,4,0,30,3,2,2722.0
8248,1,43,1,1,3,1,3,3,30,1,3,34516.0
8249,1,48,1,4,2,1,2,0,36,3,3,2072.0
8250,1,53,1,4,2,1,0,0,40,1,3,6383.0
8251,1,39,0,4,6,1,1,0,28,3,2,2725.0
8252,1,47,0,5,6,1,5,0,41,2,3,2675.0
8253,1,42,1,3,0,1,2,0,35,3,1,1438.3
8254,1,50,1,5,5,1,0,0,36,2,1,13478.0
8255,1,46,0,2,3,0,4,0,41,2,2,2841.0
8256,1,33,0,1,5,1,4,0,23,2,3,1830.0
8257,1,37,1,2,1,2,0,0,31,1,3,2360.0
8258,1,43,1,3,3,1,2,0,35,3,2,3717.0
8259,0,56,0,3,2,1,4,0,45,3,4,1438.3
8260,1,42,1,3,5,0,2,0,34,1,1,2289.0
8261,1,56,0,1,2,1,5,0,50,3,3,5338.0
8262,1,44,0,3,5,2,4,0,32,2,1,1438.3
8263,1,40,1,1,6,1,2,0,27,3,3,2276.0
8264,1,43,0,4,2,3,1,0,31,3,3,4091.0
8265,1,45,1,4,6,1,3,0,38,3,3,3798.0
8266,1,47,0,5,6,1,4,0,42,2,1,1778.0
8267,0,38,0,3,3,2,4,0,26,3,0,2920.0
8268,0,49,0,1,2,1,4,0,43,3,3,1938.0
8269,1,62,0,1,0,0,4,0,51,3,3,4049.0
8270,1,45,1,4,1,1,3,0,39,3,2,1438.3
8271,1,40,1,2,0,2,2,0,28,2,3,10880.0
8272,1,51,1,4,1,1,2,0,36,1,2,3451.0
8273,1,41,1,3,3,0,2,0,33,2,2,20749.0
8274,1,49,0,0,4,2,4,0,43,3,1,2481.0
8275,1,61,1,0,3,2,2,0,53,3,3,2415.0
8276,1,33,0,4,0,2,4,0,36,3,0,1438.3
8277,1,45,0,4,5,2,5,0,40,2,2,7600.0
8278,1,35,0,3,1,2,4,0,27,2,3,1438.3
8279,1,41,0,4,3,1,4,0,29,2,2,2601.0
8280,1,48,0,4,3,1,5,0,44,2,1,2625.0
8281,1,49,1,5,3,2,2,0,36,2,2,5578.0
8282,1,52,0,2,2,1,4,0,40,3,2,3698.0
8283,1,51,0,2,6,1,1,0,36,3,2,1438.3
8284,1,45,0,4,0,3,4,0,40,2,1,1795.0
8285,1,42,0,2,2,2,4,0,32,2,2,1933.0
8286,1,41,1,3,2,1,0,0,32,3,1,27169.0
8287,1,30,0,0,6,2,4,0,36,1,1,2367.0
8288,1,54,0,3,3,1,4,0,36,2,1,5642.0
8289,1,60,0,2,2,1,4,0,36,2,2,3239.0
8290,1,52,0,1,6,1,4,0,36,1,3,3040.0
8291,1,37,0,2,0,2,1,0,32,1,3,3680.0
8292,1,44,1,2,2,1,2,0,37,1,1,1787.0
8293,1,52,1,2,2,1,2,0,36,3,1,4752.0
8294,0,46,0,3,5,2,5,0,35,3,3,1706.0
8295,1,45,0,2,5,1,5,0,36,1,3,8103.0
8296,1,43,1,1,3,1,2,0,31,3,3,3764.0
8297,0,40,0,3,3,2,4,0,35,3,5,5492.0
8298,1,39,0,2,1,0,4,0,32,2,2,3554.0
8299,1,44,0,2,3,3,4,0,29,3,1,3170.0
8300,1,49,0,2,5,2,5,0,40,3,1,2464.0
8301,1,41,1,4,3,2,4,0,21,3,1,3429.0
8302,1,50,1,2,2,1,2,0,45,1,0,2021.0
